date,open,high,low,close,volume,ticker,return,short_term_return_3,sma_10,sma_20,ema_50,volatility_10,open_sector,high_sector,low_sector,sector_close,volume_sector,return_sector,short_term_return_3_sector,sector_sma_10,sector_sma_20,ema_50_sector,sector_volatility_10,sector_return_1d,vix_level,pe_ratio,eps,revenue_growth,debt_to_equity,roe,used_fallback,news_sentiment,pct_pred,direction,confidence,label,price_1d,price_3d,price_5d,forecast_date,pct_pred_xgboost,pct_pred_lightgbm,pct_pred_catboost,pct_pred_ensemble
2025-05-02,206.09,206.99,202.16,205.35,99547217,AAPL,-0.0373617101068817,-0.0277448984423086,206.767,199.663,213.19834564809352,0.0205153452223573,215.49,217.62,214.91,216.61,4054658.0,0.0167096925604317,0.0359158297465329,204.914,198.955,209.504228838357,0.0177991296416743,0.0167096925604317,,15.0,2.0,0.05,1.0,0.1,False,0.29264375,-0.73916442214723,Down,0.1,Avoid,203.83212585912065,200.82995340304385,197.8719989004325,2025-05-04,,,,
2025-05-05,206.09,206.09,198.22,198.53,21005565,AAPL,-0.0332115899683467,-0.0657411764705881,207.304,200.1705,212.6175741949241,0.0226476756297545,214.75,216.3367,214.64,216.05,952915.0,-0.0025852915377868,0.0289565175977521,207.731,200.639,209.80997052742052,0.0132821811380429,-0.0025852915377868,,15.0,2.0,0.05,1.0,0.1,False,0.06277,-1.7928129625468676,Down,0.05,Avoid,194.9707284254557,188.04247450949663,181.36041499775223,2025-05-05,,,,
2025-05-06,198.125,200.649,197.02,199.735,37293792,AAPL,0.0042485796168738,-0.0636836677292329,207.3395,201.10225,212.1620774802388,0.0195758387739079,,,,,,,,,,,,,24.76,,,,,,False,0.0255142857142857,-1.283978259829367,Down,0.2,Avoid,197.17044602272983,192.13970022236597,187.23731241793092,2025-05-06,-1.3590959,1.5646268764265372,-4.057465724861476,-1.283978259829367
2025-05-06,198.21,200.65,197.02,198.51,49351577,AAPL,-0.001910603851375,-0.0694262141383836,207.217,201.041,212.1099292496229,0.0195301695847388,212.26,215.24,211.61,213.67,3979076.0,-0.0083078065534206,0.0029101149964796,209.793,202.12,209.96795954348576,0.0147591084180467,-0.0083078065534206,24.76,,,,,,False,0.1201937499999999,-0.1968812588824542,Down,0.3,Avoid,198.11917101299244,197.3398199311261,196.56353462076336,2025-05-07,0.4590011,-0.0596234172075676,-0.9900214535426546,-0.1968812588824542
2025-05-08,197.72,200.05,194.68,197.49,48463340,AAPL,0.0063184713375796,-0.0070390668208556,205.294,202.1645,210.9183048364937,0.0163287992404553,217.95,219.94,216.01,217.87,4346536.0,0.0095454334831563,0.0111853708344935,212.814,204.6245,210.4880131962171,0.0087681058142209,0.0095454334831563,22.48,,,,,,False,0.3478,-4.445869638839272,Down,0.05,Avoid,188.70985205025636,172.30326331965318,157.32307681898484,2025-05-09,-3.6812263,-5.195253200997634,-4.461129462010662,-4.445869638839272
2025-05-09,199.0,200.54,197.54,198.53,36453923,AAPL,0.0052660894222491,0.0001007505919097,204.219,202.57,210.4324889605528,0.0163898363652664,218.84,219.24,216.48,217.6,3665223.0,-0.0012392711249827,0.0183928487855105,213.727,205.786,210.7691922609004,0.008426052040617,-0.0012392711249827,21.9,,,,,,False,0.3432588235294118,-3.4090260680125613,Down,0.1,Avoid,191.76206054717463,178.9104787692609,166.9201891245414,2025-05-11,-3.0743136,-3.448194478978249,-3.704570084464952,-3.4090260680125613
2025-05-12,210.97,211.27,206.75,210.79,63194870,AAPL,0.0617538910995818,0.0740891719745222,204.284,203.202,210.47776199533791,0.0268207458217156,226.83,227.78,224.54,227.7,6732705.0,0.0464154411764705,0.0550947592789954,215.68400000000003,207.2535,211.4205984456536,0.015434615834621,0.0464154411764705,18.39,,,,,,False,0.2266739130434782,-0.7071668027839321,Down,0.25,Avoid,209.29936309641172,206.3496386127332,203.44148556243545,2025-05-13,-0.345089,-0.2278339487060232,-1.548577471103216,-0.7071668027839321
2025-05-13,210.43,213.4,209.0,212.93,51909332,AAPL,0.0101522842639594,0.0781811737303155,204.456,203.72250000000005,210.548483906842,0.0269616924985415,228.52,233.38,228.26,232.62,6365028.0,0.0216073781291172,0.0677009225685041,218.036,208.8765,212.20595816681023,0.0158147908020174,0.0216073781291172,18.22,,,,,,False,0.5220529411764706,-1.536229110919896,Down,0.25,Avoid,209.65890735411827,203.2667045169428,197.0693908816012,2025-05-14,-0.74913234,-1.157081189505383,-2.7024738080683006,-1.536229110919896
2025-05-02,191.44,192.88,186.4,189.98,77533090,AMZN,-0.0011566771819138,0.0138214419125888,183.632,180.954,193.04182703926023,0.0248503305223308,200.45,202.58,199.14,201.43,3724511.0,0.0155281068817747,0.0118551263374693,194.242,190.2075,199.36474627798648,0.0170701419772192,0.0155281068817747,,15.0,2.0,0.05,1.0,0.1,False,0.5634842105263158,-0.1947010231137817,Down,0.25,Avoid,189.6101069962884,188.8724801430448,188.1377228276293,2025-05-04,,,,
2025-05-05,191.49,187.88,185.53,187.645,10977480,AMZN,-0.012290767449205,0.0174872573473594,185.6645,181.78625,192.8878105845728,0.0220407076370727,199.81,200.0,198.62,199.76,582217.0,-0.0082907213424019,0.0126736287133732,196.173,191.056,199.42951896685148,0.0134706119917372,-0.0082907213424019,,15.0,2.0,0.05,1.0,0.1,False,0.5995133333333332,-0.3178569906866773,Down,0.2,Avoid,187.048557249826,185.86135322836452,184.6816844341687,2025-05-05,,,,
2025-05-06,184.57,187.93,183.85,185.46,20740738,AMZN,-0.0047759592165279,-0.0249211356466876,186.763,182.2315,192.57020365409497,0.0217566490652253,,,,,,,,,,,,,24.76,,,,,,False,0.0981384615384615,-0.6175510246599667,Down,0.3,Avoid,184.31468986966564,182.0452445537245,179.80374265371887,2025-05-06,-0.9990242,1.530141062744824,-2.383769924364342,-0.6175510246599667
2025-05-06,184.57,187.93,183.85,185.01,29314055,AMZN,-0.0071907700563456,-0.0272870662460568,186.718,182.209,192.53777994542796,0.0219157367079533,196.86,199.0,196.68,197.55,2405829.0,-0.0087309950323648,-0.0040332745147465,197.265,191.8785,199.38231131382267,0.0126907340531492,-0.0087309950323648,24.76,,,,,,False,0.0981384615384615,0.2730259903426585,Up,0.45,Watch,185.51512538473293,186.5295172903172,187.54945586459468,2025-05-07,0.5267375,0.5365528994953681,-0.2442124396253821,0.2730259903426585
2025-05-08,191.43,194.33,188.82,192.08,40651133,AMZN,0.0178580891314716,0.0307485913603435,188.083,183.1605,192.3654320257971,0.0166632419589124,201.01,203.52,199.73,201.42,3231822.0,0.0117032497865285,0.0106879421947914,198.873,193.31,199.48415661165583,0.0104025890417406,0.0117032497865285,22.48,,,,,,False,0.46084,-3.976055549178055,Down,0.15,Avoid,184.4427925011388,170.06728266622267,156.81220307534818,2025-05-09,-3.271104,-5.096834741417747,-3.5602278087500854,-3.976055549178055
2025-05-09,193.38,194.69,191.16,193.06,29663143,AMZN,0.0051020408163264,0.0435111615588348,188.49,183.7525,192.4083855732139,0.0163133524907966,201.96,203.92,201.43,202.41,2579955.0,0.0048153296266877,0.0246013667425968,199.356,194.0365,199.5774043554018,0.0091722966355342,0.0048153296266877,21.9,,,,,,False,0.57139,-2.9985614403740737,Down,0.2,Avoid,187.27097728321385,176.2084889335911,165.79948491058914,2025-05-11,-3.4199512,-3.0331037779910406,-2.5426293426459505,-2.9985614403740737
2025-05-12,210.71,211.66,205.75,208.64,74772611,AMZN,0.0807003004247384,0.1056117852789995,190.584,184.941,193.06361920879945,0.0292513860005742,213.18,213.2,210.39,212.47,4783653.0,0.049701101724223,0.0672057863277915,200.836,195.174,200.07254562287432,0.0174558461901924,0.049701101724223,18.39,,,,,,False,0.4025192307692308,-1.0016654995469785,Down,0.2,Avoid,206.5501251017452,202.43296628854745,198.3978747056877,2025-05-13,-0.39305738,-0.9067735799938856,-1.705165542500733,-1.0016654995469785
2025-05-13,211.08,214.84,210.1,211.37,55280630,AMZN,0.0130847392638038,0.10042690545606,192.982,186.4035,193.71142618236968,0.028912178974498,213.77,216.18,213.07,215.28,5716497.0,0.0132253965265685,0.0687053216838762,202.457,196.4245,200.6543767914717,0.0175520180895276,0.0132253965265685,18.22,,,,,,False,0.5838941176470588,-1.9139148240821315,Down,0.2,Avoid,207.3245582363376,199.4644717642384,191.90237680783048,2025-05-14,-0.94857776,-1.750201099314408,-3.042965611281901,-1.9139148240821315
2025-05-02,185.0,187.58,184.08,185.46,8653580,BA,0.0140521625020504,0.019010989010989,176.423,164.27100000000002,168.64810026408196,0.0205519887131771,133.89,135.11,133.7,134.58,7200072.0,0.0179260267755843,0.0330058335891925,128.90699999999998,125.9995,130.03343840638297,0.0125913833446016,0.0179260267755843,,15.0,2.0,0.05,1.0,0.1,,,0.4877181526662887,Up,0.9,Buy,186.3645220859349,188.1868223288047,190.0269412967086,2025-05-04,,,,
2025-05-05,184.39,187.35,184.39,185.85,1593862,BA,0.0021028793270785,0.0142436149312377,179.074,166.73399999999998,169.29353101356077,0.0183393982695939,133.895,135.26,133.67,135.23,1371146.0,0.0048298409867735,0.0305593659503122,130.18099999999998,126.864,130.2776908757103,0.007289414858933,0.0048298409867735,,15.0,2.0,0.05,1.0,0.1,False,0.44135,-0.0762286747985312,Down,0.35,Avoid,185.70832900788693,185.42531092309807,185.14272415572367,2025-05-05,,,,
2025-05-06,184.71,186.2,183.633,185.9023,3946163,BA,-0.0029909900246701,0.0164705560719558,181.47323,169.116615,169.9968404678998,0.0189713612069627,,,,,,,,,,,,,24.76,,,,,,False,0.0258,-0.4977768273389379,Down,0.35,Avoid,184.9769214291099,183.1399603184088,181.3212416246328,2025-05-06,-2.0824172,1.3584160167107715,-0.76932924904802,-0.4977768273389379
2025-05-06,184.71,186.2,183.63,185.96,4833404,BA,-0.0026815402767349,0.0167860462573132,181.479,169.11950000000002,170.00463457924937,0.0189413579814201,133.24,134.23,132.96,133.47,5384848.0,-0.0087634608243595,0.0095302927161333,131.007,127.63899999999998,130.38650502198243,0.0090819331697227,-0.0087634608243595,24.76,,,,,,False,0.0258,-0.2330287310761304,Down,0.25,Avoid,185.5266597716908,184.6630063836373,183.80337342680164,2025-05-07,-0.055182137,0.0079053647342323,-0.6518094213673746,-0.2330287310761304
2025-05-08,186.76,194.75,186.22,191.7,15287276,BA,0.0330890278077171,0.0281025421001821,184.352,172.972,171.420874988823,0.0122617520120857,135.19,137.35,134.94,136.0,7914977.0,0.0137905329854639,0.0100259933160045,132.501,128.9875,130.75679363054593,0.0074168189658971,0.0137905329854639,22.48,,,,,,False,0.4213,-2.712521537654306,Down,0.35,Avoid,186.50009621231663,176.51960819626757,167.07322253759793,2025-05-09,-1.8606709,-3.32134261782892,-2.9555510709472923,-2.712521537654306
2025-05-09,193.55,195.3,192.18,194.85,7530475,BA,0.0164319248826292,0.0478059797805978,186.042,174.9385,172.3108902546233,0.0125176081598191,136.27,136.56,135.2,136.11,3960814.0,0.0008088235294119,0.0197797257810745,133.211,129.61849999999998,130.9573850443625,0.007350316958957,0.0008088235294119,21.9,,,,,,False,0.4656285714285714,-3.053158604469301,Down,0.15,Avoid,188.9009204591916,177.54212027967594,166.86633604949782,2025-05-11,-2.911935,-2.2830928756406434,-3.964447846748585,-3.053158604469301
2025-05-12,198.16,198.78,193.06,198.53,9255675,BA,0.0188863228124198,0.0698965294244449,187.665,177.023,173.28515129412938,0.0118713197249441,140.31,140.35,138.98,140.3,8278249.0,0.0307839247667327,0.045844204248975,134.297,130.35,131.30707503855294,0.0108073271955283,0.0307839247667327,18.39,,,,,,False,0.2757,-0.6444093103538869,Down,0.35,Avoid,197.2506541961544,194.71664213233447,192.21518365960785,2025-05-13,-0.28782886,0.0342792898574738,-1.6796783582520507,-0.6444093103538869
2025-05-13,200.3,205.73,199.67,203.42,13260455,BA,0.0246310381302572,0.0611371935315596,189.807,179.23000000000002,174.4831090680739,0.0122468876077918,140.75,142.18,140.59,141.28,9690598.0,0.0069850320741267,0.0388235294117647,135.397,131.065,131.6922436712393,0.0108000468866539,0.0069850320741267,18.22,,,,,,False,-0.01026875,-1.4336515977482371,Down,0.3,Avoid,200.5036659198605,194.79582855924983,189.25047903738124,2025-05-14,-0.9366263,-0.7914743181106126,-2.572854160017217,-1.4336515977482371
2025-05-02,40.91,41.23,40.7,41.07,41167027,BAC,0.0224047796863331,0.0270067516879219,39.415000000000006,37.875,40.45742643054476,0.01453064921344,49.49,49.94,49.33,49.76,35019493.0,0.0207179487179487,0.0223957263201148,48.091,47.0265,48.45439219224128,0.0147535147413896,0.0207179487179487,,15.0,2.0,0.05,1.0,0.1,False,0.7096,-0.0826376728766289,Down,0.3,Avoid,41.03606070774957,40.968266239995536,40.90058377348574,2025-05-04,,,,
2025-05-05,40.85,41.395,40.62,41.325,7774265,BAC,0.0062089116143171,0.03623370110331,39.8555,38.22175,40.51824893524422,0.0123118865416484,49.34,49.7297,49.1,49.685,7198887.0,-0.001507234726688,0.0189704675963906,48.4945,47.30075,48.52421280452226,0.0115474261288937,-0.001507234726688,,15.0,2.0,0.05,1.0,0.1,,,-0.2715871108365296,Down,0.25,Avoid,41.21276662644681,40.98921348564189,40.76687297895147,2025-05-05,,,,
2025-05-06,40.65,41.27,40.56,40.81,22026473,BAC,-0.0075389105058364,0.0159322877769478,40.084,38.473,40.51710727549549,0.0096727088094505,,,,,,,,,,,,,24.76,,,,,,,,-0.3158648000218313,Down,0.4,Avoid,40.68109557511109,40.42450693035813,40.16953667202485,2025-05-06,-1.071519,0.9154260786597224,-0.7915014615056729,-0.3158648000218313
2025-05-06,40.65,41.27,40.56,40.84,29262526,BAC,-0.0068093385214006,0.0166791137664925,40.087,38.4745,40.521128448727374,0.0095583264938698,49.0,49.56,48.97,49.16,28699207.0,-0.005663430420712,0.0084102564102563,48.67,47.542,48.53731777246861,0.0090334365169026,-0.005663430420712,24.76,,,,,,,,0.0468000073532863,Up,0.35,Watch,40.85911312300309,40.8973662080244,40.935655106317256,2025-05-07,1.302659,0.2767626131771951,-1.43902162584634,0.0468000073532863
2025-05-08,41.29,42.15,41.25,41.6,41479139,BAC,0.0163694111898362,0.0116731517509729,40.507000000000005,38.992,40.586054991940266,0.0086376581912703,49.84,50.37,49.72,49.84,31108841.0,0.00788675429727,0.0080906148867314,49.002,47.949,48.62810567318717,0.0084052073525133,0.00788675429727,22.48,,,,,,,,-1.6347967618586408,Down,0.75,Avoid,40.919924547066806,39.59294544137264,38.308998515391394,2025-05-09,-0.83690494,-0.7783146417546566,-3.2891707008319164,-1.6347967618586408
2025-05-09,41.73,41.98,41.69,41.79,26016190,BAC,0.0045673076923076,0.0232615083251712,40.717,39.289,40.631598265976464,0.008604484612951,49.96,50.03,49.72,49.85,22011638.0,-0.0002005615724026,0.0140358014646053,49.187,48.147000000000006,48.67563784339369,0.0080596319829401,-0.0002005615724026,21.9,,,,,,,,-2.212787778100667,Down,0.45,Avoid,40.86527598753173,39.07676171776577,37.36652376489371,2025-05-11,-2.2053788,-1.411492099539539,-3.021492463934215,-2.212787778100667
2025-05-12,43.32,43.96,42.94,43.36,44275653,BAC,0.0375687963627662,0.0593696555094063,41.075,39.6595,40.738907391675646,0.0132527061836615,51.11,51.2,50.55,50.87,44274103.0,0.0202567188126754,0.0287158746208289,49.458000000000006,48.3575,48.761268547869406,0.0095696488505193,0.0202567188126754,18.39,,,,,,False,0.5927,-1.1237202446892047,Down,0.15,Avoid,42.87275490190276,41.91462899439624,40.97791540939466,2025-05-13,-0.99166834,-0.5928228975142499,-1.786669493009358,-1.1237202446892047
2025-05-13,43.42,44.49,43.42,44.28,42910714,BAC,0.0212177121771217,0.0644230769230769,41.504000000000005,40.04,40.88449042749243,0.0137407206497822,51.0,51.32,50.91,51.08,33527023.0,0.0041281698447022,0.0244685118331327,49.699,48.554,48.85401664196222,0.0094191414519341,0.0041281698447022,18.22,,,,,,False,0.307575,-2.032594731812248,Down,0.15,Avoid,43.37996705275354,41.63441138173863,39.95909468985681,2025-05-14,-1.6249688,-1.3688784310032418,-3.1039369972673647,-2.032594731812248
2025-05-02,163.41,164.97,161.87,164.03,25600964,GOOGL,0.0169249845009298,0.0241633366633367,158.06300000000002,155.311,163.1123224185463,0.0175191317057528,96.55,97.93,96.41,97.42,3542330.0,0.0155321588658396,0.0210669741117284,93.764,91.8845,95.2746141880248,0.0133780986926832,0.0155321588658396,,15.0,2.0,0.05,1.0,0.1,False,0.3062999999999999,0.1252448128392364,Up,0.75,Buy,164.23543906650022,164.64708942708077,165.05977157483423,2025-05-04,,,,
2025-05-05,163.05,165.28,162.805,164.89,5651587,GOOGL,0.0052429433640186,0.0383501259445842,159.785,156.2755,163.23343358775267,0.0137588264935193,96.38,97.75,96.18,97.67,1079644.0,0.0025662081708068,0.0233654652137469,94.713,92.4065,95.38593672986948,0.0085444342098589,0.0025662081708068,,15.0,2.0,0.05,1.0,0.1,False,0.36005,0.0718993361603118,Up,0.65,Buy,165.00855481539477,165.24592022784708,165.4836270913175,2025-05-05,,,,
2025-05-06,162.14,164.79,161.19,163.7,12535614,GOOGL,-0.0031057791851898,0.0148791072535645,160.94,157.089,163.2582997771898,0.0135538140609349,,,,,,,,,,,,,24.76,,,,,,False,0.1942888888888888,0.3927045236135587,Up,0.85,Buy,164.34285730515538,165.6361554185617,166.9396311571936,2025-05-06,-0.94520956,1.728690447226661,0.3946326863924876,0.3927045236135587
2025-05-06,162.17,164.8,161.19,163.23,19421796,GOOGL,-0.0059679678460509,0.0119652820830749,160.893,157.0655,163.22090372034972,0.0138387353115459,96.7,98.02,96.66,97.63,4088296.0,-0.0002048131080389,0.0177212550818304,95.426,92.9195,95.47896182654334,0.0070842119273208,-0.0002048131080389,24.76,,,,,,False,0.1942888888888888,0.427028378000956,Up,0.55,Buy,163.92703842141094,165.33005763054896,166.7450850045399,2025-05-07,0.19215778,0.7818961772637026,0.3070311815755149,0.427028378000956
2025-05-08,155.0,155.93,152.9,154.28,57201875,GOOGL,0.0191570881226053,-0.0604713476645758,159.996,157.17800000000005,162.43932479338565,0.0269980586521726,98.04,98.62,97.37,97.68,3865182.0,0.0023601847101077,0.0003072196620583,96.369,93.6825,95.64364118161872,0.0049557160759113,0.0023601847101077,22.48,,,,,,False,0.1502312499999999,-2.5298612155292406,Down,0.4,Avoid,150.37693011668148,142.86451906170743,135.7274070623472,2025-05-09,-3.0148559,-2.702451380338647,-1.872276404585256,-2.5298612155292406
2025-05-09,154.17,155.05,152.2,152.75,32115535,GOOGL,-0.0099170339642209,-0.0642038840899343,159.075,157.1745,162.06899320265998,0.026144130873797,98.01,98.09,97.03,97.18,4425933.0,-0.0051187551187551,-0.0046092389634332,96.651,94.0165,95.70723105842876,0.0056597517284212,-0.0051187551187551,21.9,,,,,,False,0.2557217391304348,-1.819368205557457,Down,0.6,Avoid,149.97091506601095,144.56351065602678,139.35107753391026,2025-05-11,-1.5887003,-1.8412675271820904,-2.0281367949956515,-1.819368205557457
2025-05-12,157.49,159.1,156.25,158.46,43835329,GOOGL,0.0373813420621931,0.0467697185889814,158.86,157.2405,161.880585341125,0.0293922301371472,99.5,99.52,98.32,99.2,3341269.0,0.0207861699938258,0.0179579271421241,97.099,94.413,95.84363685762712,0.0080029028351136,0.0207861699938258,18.39,,,,,,False,0.5737249999999999,-0.3223957169663118,Down,0.4,Avoid,157.94913174689518,156.9323309828741,155.92207589455435,2025-05-13,-0.04817659,-0.7065763231689158,-0.212434237376769,-0.3223957169663118
2025-05-13,158.79,160.57,156.16,159.53,41886714,GOOGL,0.0067524927426478,0.0340290381125227,158.797,157.2635,161.7639884928012,0.0294803980381475,99.48,100.58,99.19,100.17,5383840.0,0.0097782258064516,0.0254914004914004,97.575,94.8275,95.9979683708594,0.0081315652484539,0.0097782258064516,18.22,,,,,,False,0.5179916666666666,-0.0664942139168501,Down,0.55,Avoid,159.42392178053845,159.2119769023476,159.0003137926071,2025-05-14,0.5302804,-0.247904449758875,-0.4818586032351143,-0.0664942139168501
2025-05-02,362.08,366.23,361.16,364.52,2282214,HD,0.0173597543957577,0.0153760445682451,357.42,354.004,365.5955673371189,0.0127581062214427,200.45,202.58,199.14,201.43,3724511.0,0.0155281068817747,0.0118551263374693,194.242,190.2075,199.36474627798648,0.0170701419772192,0.0155281068817747,,15.0,2.0,0.05,1.0,0.1,False,0.6486,0.1918477010570959,Up,0.85,Buy,365.2193232398933,366.62199720025296,368.03005831872247,2025-05-04,,,,
2025-05-05,362.13,363.0,359.74,362.96,938881,HD,-0.0042796005706133,0.0068517850703209,359.026,354.457,365.4032326793341,0.0095385748715841,199.81,200.0,198.62,199.76,582217.0,-0.0082907213424019,0.0126736287133732,196.173,191.056,199.42951896685148,0.0134706119917372,-0.0082907213424019,,15.0,2.0,0.05,1.0,0.1,False,0.4997,-0.2583607928668835,Down,0.3,Avoid,362.0222536662104,360.1540230457354,358.2954335056524,2025-05-05,,,,
2025-05-06,358.5,362.095,357.195,359.39,1799412,HD,-0.0064689132778592,0.003042143455205,359.399,355.28950000000003,365.2051201487049,0.0082934745961673,,,,,,,,,,,,,24.76,,,,,,False,-0.0683666666666666,0.186858523206409,Up,0.6,Buy,360.0615508465515,361.40841943443206,362.7603262025592,2025-05-06,-0.7542712,1.5286925877764477,-0.2138458089172605,0.186858523206409
2025-05-06,358.68,362.27,357.13,359.38,2283090,HD,-0.006496558206397,0.0030142338822216,359.398,355.289,365.2557746003922,0.0082964010704313,196.86,199.0,196.68,197.55,2405829.0,-0.0087309950323648,-0.0040332745147465,197.265,191.8785,199.38231131382267,0.0126907340531492,-0.0087309950323648,24.76,,,,,,False,-0.0683666666666666,0.9084788131435289,Up,0.8,Buy,362.6448911586752,369.2639254718595,376.0037711250276,2025-05-07,1.5471638,0.0217903809068876,1.1564822144151172,0.9084788131435289
2025-05-08,364.01,369.31,362.26,364.86,3026297,HD,0.005816678152998,0.0086528626323501,360.553,357.138,365.1639869634026,0.0083434635128865,201.01,203.52,199.73,201.42,3231822.0,0.0117032497865285,0.0106879421947914,198.873,193.31,199.48415661165583,0.0104025890417406,0.0117032497865285,22.48,,,,,,False,0.3354999999999999,-1.9294595057963129,Down,0.6,Avoid,357.8201740471516,344.1453931183203,330.9932200439778,2025-05-09,-2.4495993,-1.5222810781493263,-1.8164981731873648,-1.9294595057963129
2025-05-09,362.13,365.57,361.5,362.71,1970880,HD,-0.0058926711615414,0.0092659580388445,361.066,357.5925,365.0281974889174,0.0083594075344162,201.96,203.92,201.43,202.41,2579955.0,0.0048153296266877,0.0246013667425968,199.356,194.0365,199.5774043554018,0.0091722966355342,0.0048153296266877,21.9,,,,,,,,-1.387861416432247,Down,0.75,Avoid,357.6760878564586,347.81688513083304,338.2294475068879,2025-05-11,-1.9027988,-0.4539380570688041,-1.8068474203697211,-1.387861416432247
2025-05-12,375.0,378.72,373.48,376.59,3807836,HD,0.0382674864216592,0.0381529979324604,363.033,358.729,365.5002594115932,0.014189712692223,213.18,213.2,210.39,212.47,4783653.0,0.049701101724223,0.0672057863277915,200.836,195.174,200.07254562287432,0.0174558461901924,0.049701101724223,18.39,,,,,,,,0.4548208154788731,Up,0.6,Buy,378.3028097090119,381.7518352038138,385.2323058176011,2025-05-13,0.6262174,0.1402874708976852,0.5979575506693967,0.4548208154788731
2025-05-13,381.0,381.0,372.95,373.6,2701802,HD,-0.0079396691361957,0.0239543934659869,364.49300000000005,359.549,365.8373350988114,0.0148054673121301,213.77,216.18,213.07,215.28,5716497.0,0.0132253965265685,0.0687053216838762,202.457,196.4245,200.6543767914717,0.0175520180895276,0.0132253965265685,18.22,,,,,,False,0.2343333333333333,-0.0314174574342939,Down,0.6,Avoid,373.4826243790256,373.24798375479816,373.01349054364687,2025-05-14,0.17585394,-0.2546520562450038,-0.0154542539221814,-0.0314174574342939
2025-05-02,156.07,156.72,155.04,156.12,5973062,JNJ,0.010747118995209,0.0013469309216855,155.757,154.10899999999998,156.6858672274182,0.0081343008229204,138.79,139.01,137.55,138.53,9777008.0,0.0138319672131148,-0.0053848363009764,137.232,136.679,140.8214167831101,0.0149378038714295,0.0138319672131148,,15.0,2.0,0.05,1.0,0.1,False,-0.02555,0.0632099967446166,Up,0.6,Buy,156.21868344691768,156.41623751359282,156.61404140703897,2025-05-04,,,,
2025-05-05,156.67,156.795,154.735,155.05,1247959,JNJ,-0.0068537022802971,-0.0080609046126286,155.57,154.1995,156.618147297918,0.0083237406245618,138.25,138.635,137.61,138.48,1527846.0,-0.0003609326499676,-0.0141667259913149,137.82299999999998,136.839,140.73103901065764,0.012474727772597,-0.0003609326499676,,15.0,2.0,0.05,1.0,0.1,False,0.163375,0.2580893749226911,Up,0.75,Buy,155.45016757581763,156.25360376295936,157.06119246866615,2025-05-05,,,,
2025-05-06,154.82,155.88,153.685,154.42,6358654,JNJ,-0.003741935483871,-0.0002589667227762,155.232,154.387,156.5213306702619,0.0080519920463406,,,,,,,,,,,,,24.76,,,,,,False,0.5190333333333333,-0.0819141985988202,Down,0.45,Avoid,154.2935080945237,154.04083504318783,153.78857577252012,2025-05-06,-1.9411196,1.7652764507302268,-0.0698994948680569,-0.0819141985988202
2025-05-06,154.82,155.9,153.69,154.47,8633913,JNJ,-0.0034193548387096,6.474168069403596e-05,155.237,154.3895,156.5133349953228,0.0080453354760472,137.13,137.19,133.97,134.33,11611704.0,-0.0275807152164468,-0.0169057377049178,137.716,136.815,140.48378602020006,0.0149503890564598,-0.0275807152164468,24.76,,,,,,False,0.5190333333333333,-0.6093058733845941,Down,0.1,Avoid,153.52880521738282,151.6635849752203,149.82102527905008,2025-05-07,-0.5829636,-1.383197214949509,0.1382431806493035,-0.6093058733845941
